frame = 001, error = 0.031862, current_knob = 0.000275, set_point = 0.020000
frame = 062, error = 0.029011, current_knob = 0.000275, set_point = 0.020000
frame = 063, error = 0.026851, current_knob = 0.000275, set_point = 0.020000
frame = 064, error = 0.023566, current_knob = 0.000275, set_point = 0.020000
frame = 065, error = 0.022392, current_knob = 0.000275, set_point = 0.020000
frame = 066, error = 0.042811, current_knob = 0.000275, set_point = 0.020000
frame = 067, error = 0.029179, current_knob = 0.000275, set_point = 0.020000
frame = 068, error = 0.024868, current_knob = 0.000275, set_point = 0.020000
frame = 069, error = 0.012764, current_knob = 0.000275, set_point = 0.020000
frame = 070, error = 0.015497, current_knob = 0.000275, set_point = 0.020000
frame = 071, error = 0.034614, current_knob = 0.000275, set_point = 0.020000
frame = 072, error = 0.020873, current_knob = 0.000275, set_point = 0.020000
frame = 073, error = 0.017401, current_knob = 0.000275, set_point = 0.020000
frame = 074, error = 0.006678, current_knob = 0.000275, set_point = 0.020000
frame = 075, error = 0.006658, current_knob = 0.000275, set_point = 0.020000
frame = 076, error = 0.006274, current_knob = 0.000275, set_point = 0.020000
frame = 077, error = 0.006570, current_knob = 0.000275, set_point = 0.020000
frame = 078, error = 0.015891, current_knob = 0.000275, set_point = 0.020000
frame = 079, error = 0.012626, current_knob = 0.000275, set_point = 0.020000
frame = 080, error = 0.012814, current_knob = 0.000275, set_point = 0.020000
frame = 081, error = 0.014491, current_knob = 0.000275, set_point = 0.020000
frame = 082, error = 0.014717, current_knob = 0.000275, set_point = 0.020000
frame = 083, error = 0.013514, current_knob = 0.000275, set_point = 0.020000
frame = 084, error = 0.016217, current_knob = 0.000275, set_point = 0.020000
frame = 085, error = 0.018180, current_knob = 0.000275, set_point = 0.020000
frame = 086, error = 0.017144, current_knob = 0.000275, set_point = 0.020000
frame = 087, error = 0.019028, current_knob = 0.000275, set_point = 0.020000
frame = 088, error = 0.012616, current_knob = 0.000275, set_point = 0.020000
frame = 089, error = 0.017687, current_knob = 0.000275, set_point = 0.020000
frame = 090, error = 0.017075, current_knob = 0.000275, set_point = 0.020000
frame = 091, error = 0.018209, current_knob = 0.000275, set_point = 0.020000
frame = 092, error = 0.014639, current_knob = 0.000275, set_point = 0.020000
frame = 093, error = 0.019354, current_knob = 0.000275, set_point = 0.020000
frame = 094, error = 0.013840, current_knob = 0.000275, set_point = 0.020000
frame = 095, error = 0.012843, current_knob = 0.000275, set_point = 0.020000
frame = 096, error = 0.015891, current_knob = 0.000275, set_point = 0.020000
frame = 097, error = 0.014826, current_knob = 0.000275, set_point = 0.020000
frame = 098, error = 0.015112, current_knob = 0.000275, set_point = 0.020000
frame = 099, error = 0.013050, current_knob = 0.000275, set_point = 0.020000
frame = 100, error = 0.013623, current_knob = 0.000275, set_point = 0.002000
