frame = 001, error = 0.035206, current_knob = 0.000150, set_point = 0.020000
frame = 035, error = 0.007122, current_knob = 0.000150, set_point = 0.020000
frame = 036, error = 0.005287, current_knob = 0.000150, set_point = 0.020000
frame = 037, error = 0.004330, current_knob = 0.000150, set_point = 0.020000
frame = 038, error = 0.003995, current_knob = 0.000150, set_point = 0.020000
frame = 039, error = 0.006471, current_knob = 0.000150, set_point = 0.020000
frame = 040, error = 0.004676, current_knob = 0.000150, set_point = 0.020000
frame = 041, error = 0.004015, current_knob = 0.000150, set_point = 0.020000
frame = 042, error = 0.004764, current_knob = 0.000150, set_point = 0.020000
frame = 043, error = 0.004330, current_knob = 0.000150, set_point = 0.020000
frame = 044, error = 0.004745, current_knob = 0.000150, set_point = 0.020000
frame = 045, error = 0.004478, current_knob = 0.000150, set_point = 0.020000
frame = 046, error = 0.005248, current_knob = 0.000150, set_point = 0.020000
frame = 047, error = 0.004222, current_knob = 0.000150, set_point = 0.020000
frame = 048, error = 0.009775, current_knob = 0.000150, set_point = 0.020000
frame = 049, error = 0.004981, current_knob = 0.000150, set_point = 0.020000
frame = 050, error = 0.005928, current_knob = 0.000150, set_point = 0.020000
frame = 051, error = 0.006244, current_knob = 0.000150, set_point = 0.020000
frame = 052, error = 0.009134, current_knob = 0.000150, set_point = 0.020000
frame = 053, error = 0.005948, current_knob = 0.000150, set_point = 0.020000
frame = 054, error = 0.008858, current_knob = 0.000150, set_point = 0.020000
frame = 055, error = 0.008661, current_knob = 0.000150, set_point = 0.020000
frame = 056, error = 0.012123, current_knob = 0.000150, set_point = 0.020000
frame = 057, error = 0.013988, current_knob = 0.000150, set_point = 0.020000
frame = 058, error = 0.013840, current_knob = 0.000150, set_point = 0.020000
frame = 059, error = 0.011610, current_knob = 0.000150, set_point = 0.020000
frame = 060, error = 0.012005, current_knob = 0.000150, set_point = 0.020000
frame = 061, error = 0.014214, current_knob = 0.000150, set_point = 0.020000
frame = 062, error = 0.012557, current_knob = 0.000150, set_point = 0.020000
frame = 063, error = 0.013761, current_knob = 0.000150, set_point = 0.020000
frame = 064, error = 0.017124, current_knob = 0.000150, set_point = 0.020000
frame = 065, error = 0.010427, current_knob = 0.000150, set_point = 0.020000
frame = 066, error = 0.017361, current_knob = 0.000150, set_point = 0.020000
frame = 067, error = 0.018634, current_knob = 0.000150, set_point = 0.020000
frame = 068, error = 0.022234, current_knob = 0.000150, set_point = 0.020000
frame = 069, error = 0.006432, current_knob = 0.000150, set_point = 0.020000
frame = 070, error = 0.007004, current_knob = 0.000150, set_point = 0.020000
frame = 071, error = 0.023428, current_knob = 0.000150, set_point = 0.020000
frame = 072, error = 0.009667, current_knob = 0.000150, set_point = 0.020000
frame = 073, error = 0.007201, current_knob = 0.000150, set_point = 0.020000
frame = 074, error = 0.003965, current_knob = 0.000150, set_point = 0.020000
frame = 075, error = 0.002920, current_knob = 0.000150, set_point = 0.020000
frame = 076, error = 0.002831, current_knob = 0.000150, set_point = 0.020000
frame = 077, error = 0.005968, current_knob = 0.000150, set_point = 0.020000
frame = 078, error = 0.008621, current_knob = 0.000150, set_point = 0.020000
frame = 079, error = 0.006875, current_knob = 0.000150, set_point = 0.020000
frame = 080, error = 0.007882, current_knob = 0.000150, set_point = 0.020000
frame = 081, error = 0.008542, current_knob = 0.000150, set_point = 0.020000
frame = 082, error = 0.006372, current_knob = 0.000150, set_point = 0.020000
frame = 083, error = 0.005948, current_knob = 0.000150, set_point = 0.020000
frame = 084, error = 0.007142, current_knob = 0.000150, set_point = 0.020000
frame = 085, error = 0.009223, current_knob = 0.000150, set_point = 0.020000
frame = 086, error = 0.008947, current_knob = 0.000150, set_point = 0.020000
frame = 087, error = 0.009499, current_knob = 0.000150, set_point = 0.020000
frame = 088, error = 0.010920, current_knob = 0.000150, set_point = 0.020000
frame = 089, error = 0.008375, current_knob = 0.000150, set_point = 0.020000
frame = 090, error = 0.007467, current_knob = 0.000150, set_point = 0.020000
frame = 091, error = 0.008690, current_knob = 0.000150, set_point = 0.020000
frame = 092, error = 0.007201, current_knob = 0.000150, set_point = 0.020000
frame = 093, error = 0.009795, current_knob = 0.000150, set_point = 0.020000
frame = 094, error = 0.007862, current_knob = 0.000150, set_point = 0.020000
frame = 095, error = 0.006796, current_knob = 0.000150, set_point = 0.020000
frame = 096, error = 0.009558, current_knob = 0.000150, set_point = 0.020000
frame = 097, error = 0.008187, current_knob = 0.000150, set_point = 0.020000
frame = 098, error = 0.007931, current_knob = 0.000150, set_point = 0.020000
frame = 099, error = 0.006609, current_knob = 0.000150, set_point = 0.020000
frame = 100, error = 0.007694, current_knob = 0.000150, set_point = 0.002000
