Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 34.00,     159896, 0,1.01,30.737, 30.991, 30.913, 30.790,29, 7 5 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%, 17.52%, 14.25%,  0.10%,  0.00%,  0.03%,  0.00%,  0.00%,  0.04%, 19.02%, 48.77%,  0.26%, 232808.70, 112766.37, 0.00, 240699.90 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 85.71%,0.00%, 0.00%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.08%,0.00%, 0.07%, 47.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 75.53%,0.00%, 2.42%, 22.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 71.43%,0.00%, 0.00%, 28.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.3, 3.3, 1767412.2, 1730779.8, 0.0, 0.0, 28209565.4, 1.000, 0
11, P-SLICE,   15, 32.00,   34993248, 0,1.02,30.393, 31.105, 31.095, 30.570,23, 10 9 7 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.17%,  0.18%, 0.07%,  0.40%,  1.35%, 2.09%,  5.67%, 39.51%, 0.00%,  0.00%,  0.11%,  1.58%, 48.81%,  0.00%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  0.00%, 302727.21, 126813.99, 0.00, 17638004.10 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.59%, 0.00%,0.00%, 13.30%, 10.11%, 0.00%, 0.00%, 0.00%, 0.00%, 50.45%, 0.00%,0.00%, 31.09%, 18.46%, 0.00%, 0.00%, 0.00%, 0.00%, 49.19%, 0.02%,0.00%, 27.55%, 23.24%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 32171.9, 650.5, 3273275.0, 3186187.5, 0.0, 0.0, 31504926.7, 1.000, 0
12, B-SLICE,   13, 33.00,     421488, 0,1.02,31.320, 31.982, 32.052, 31.495,26, 10 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%, 56.02%, 21.33%,  0.32%,  0.00%,  0.03%,  0.00%,  0.00%,  0.01%,  6.03%, 15.78%,  0.49%, 221226.62, 95851.86, 0.00, 241489.57 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 50.00%,0.00%, 0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.75%,0.00%, 0.01%, 90.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.22%,0.00%, 5.40%, 54.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.87%,0.00%, 0.00%, 39.13%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.7, 2.4, 1796130.5, 1758572.2, 0.0, 0.0, 33304102.0, 1.000, 0
13, b-SLICE,   11, 34.00,     342248, 0,1.02,30.291, 31.252, 31.322, 30.540,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%, 84.83%,  2.31%,  0.13%,  0.00%,  0.04%,  0.00%,  0.00%,  0.06%, 10.51%,  1.85%,  0.25%, 278204.23, 116586.16, 0.00, 297863.00 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 71.43%,0.00%, 0.00%, 28.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 11.06%,0.00%, 0.03%, 88.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 26.36%,0.00%, 40.82%, 32.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.62%,0.00%, 0.00%, 34.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.2, 1760848.5, 1724892.0, 0.0, 0.0, 35068042.1, 1.000, 0
14, b-SLICE,   12, 34.00,   22636752, 0,1.01,28.565, 28.740, 28.716, 28.606,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  1.24%,  9.35%, 89.37%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.02%, 405612.70, 206634.90, 0.00, 6448024.52 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 38.46%, 61.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.46%, 63.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 46.49%, 53.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.03%,0.00%, 48.82%, 51.15%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 3.6, 3320555.0, 3243831.4, 0.0, 0.0, 38387085.0, 1.000, 0
15, b-SLICE,   14, 34.00,   22657248, 0,1.01,28.559, 28.722, 28.716, 28.599,28, 13 10 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.27%,  9.59%, 89.11%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.02%, 405825.94, 206727.42, 0.00, 6533720.24 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 37.88%, 62.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 46.16%, 53.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.03%,0.00%, 48.01%, 51.96%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 3.0, 3207607.9, 3133387.1, 0.0, 0.0, 41591608.9, 1.000, 0
16, P-SLICE,   20, 32.00,   27319984, 0,1.01,30.372, 30.684, 30.685, 30.450,23, 15 13 10 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.30%,  0.87%, 0.36%,  1.37%,  8.27%, 1.03%,  2.53%, 25.98%, 0.00%,  0.00%,  0.37%,  7.40%, 51.48%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 278138.15, 127224.43, 0.00, 10982125.84 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.37%, 0.00%,0.00%, 8.59%, 15.03%, 0.00%, 0.00%, 0.00%, 0.00%, 56.41%, 0.00%,0.00%, 20.40%, 23.20%, 0.00%, 0.00%, 0.00%, 0.00%, 36.46%, 0.00%,0.00%, 30.17%, 33.37%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55036.2, 1071.1, 2225296.0, 2162060.8, 0.0, 0.0, 43864131.2, 1.000, 0
17, B-SLICE,   18, 33.00,   24795352, 0,1.01,29.413, 29.684, 29.672, 29.479,26, 15 13 9 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.31%,  9.42%, 89.27%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 336203.32, 168615.08, 0.00, 6346611.00 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 38.66%, 61.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.31%, 50.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.01%,0.00%, 51.55%, 48.44%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 3.1, 3230718.7, 3150669.7, 0.0, 0.0, 47097932.3, 1.000, 0
18, b-SLICE,   16, 34.00,     382496, 0,1.01,29.843, 29.964, 29.894, 29.864,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 26.76%, 24.85%,  0.15%,  0.00%,  0.02%,  0.00%,  0.00%,  0.02%, 19.79%, 28.09%,  0.33%, 284020.21, 141259.42, 0.00, 302636.25 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.54%,0.00%, 0.05%, 57.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.34%,0.00%, 3.24%, 45.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.75%,0.00%, 0.00%, 31.25%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.4, 1689688.3, 1649859.4, 0.0, 0.0, 48790703.5, 1.000, 0
19, b-SLICE,   17, 34.00,   31631152, 0,1.02,28.527, 29.367, 29.341, 28.734,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.81%,  4.70%, 94.44%,  0.00%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  0.02%, 453622.86, 202901.86, 0.00, 13362587.04 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 60.70%, 39.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 65.52%, 34.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.05%,0.00%, 59.57%, 40.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.0, 4267911.2, 4159917.4, 0.0, 0.0, 53057084.0, 1.000, 0
20, b-SLICE,   19, 34.00,   31697480, 0,1.02,28.517, 29.358, 29.329, 28.724,28, 18 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.07%,  4.78%, 94.10%,  0.00%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  0.03%, 455934.05, 203438.22, 0.00, 13893268.73 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 57.70%, 42.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 63.27%, 36.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.05%,0.00%, 58.35%, 41.60%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 2.4, 4307743.4, 4200935.0, 0.0, 0.0, 57361889.6, 1.000, 0
21, P-SLICE,   25, 32.00,   35549024, 0,1.02,30.423, 31.145, 31.127, 30.601,23, 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.26%,  0.34%, 0.09%,  0.49%,  1.91%, 2.23%,  6.27%, 46.22%, 0.00%,  0.00%,  0.15%,  1.78%, 40.23%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.00%, 303337.49, 125591.65, 0.00, 18816101.68 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.55%, 0.00%,0.00%, 11.60%, 7.86%, 0.00%, 0.00%, 0.00%, 0.00%, 55.28%, 0.00%,0.00%, 27.09%, 17.63%, 0.00%, 0.00%, 0.00%, 0.00%, 57.62%, 0.01%,0.00%, 22.26%, 20.10%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55676.4, 791.8, 3009169.3, 2936788.8, 0.0, 0.0, 60418296.7, 1.000, 0
22, B-SLICE,   23, 33.00,     437336, 0,1.02,31.399, 32.067, 32.174, 31.579,26, 20 18 13 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 61.62%, 19.27%,  0.47%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  4.48%, 13.46%,  0.67%, 218809.34, 94239.25, 0.00, 239870.05 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.82%,0.00%, 0.04%, 93.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.53%,0.00%, 6.31%, 55.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.87%,0.00%, 0.00%, 41.13%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.8, 6.4, 1787714.3, 1744389.3, 0.0, 0.0, 62209103.5, 1.000, 0
